iter	Passed	Remaining
3219	86879	48026
3220	87199	48161
3221	87263	48154
3222	87324	48146
3223	87387	48138
3224	87480	48148
3225	87525	48131
3226	87586	48122
3227	87639	48109
3228	87722	48112
3229	87800	48113
3230	87854	48101
3231	87919	48094
3232	87977	48084
3233	88055	48084
3234	88317	48185
3235	88420	48199
3236	88454	48175
3237	88487	48151
3238	88520	48127
3239	88563	48108
3240	88627	48101
3241	88656	48074
3242	88690	48051
3243	88723	48026
3244	88752	48000
3245	88782	47974
3246	88811	47947
3247	88836	47919
3248	88866	47893
3249	88893	47865
3250	88947	47852
3251	89004	47841
3252	89065	47831
3253	89131	47825
3254	89196	47818
3255	89253	47806
3256	89377	47830
3257	89550	47881
3258	89640	47887
3259	89673	47862
3260	89702	47835
3261	89728	47807
3262	89756	47780
3263	89786	47754
3264	89814	47726
3265	89859	47708
3266	89904	47690
3267	89936	47664
3268	89962	47637
3269	89994	47611
3270	90024	47585
3271	90052	47558
3272	90080	47531
3273	90109	47504
3274	90138	47477
3275	90163	47448
3276	90188	47420
3277	90217	47392
3278	90246	47366
3279	90272	47338
3280	90298	47309
3281	90327	47282
3282	90352	47254
3283	90378	47225
3284	90407	47199
3285	90441	47175
3286	90469	47147
3287	90670	47210
3288	90737	47203
3289	90764	47175
3290	90785	47144
3291	90804	47112
3292	90826	47081
3293	90860	47057
3294	90893	47032
3295	90925	47007
3296	90958	46982
3297	90991	46957
3298	91019	46930
3299	91048	46903
3300	91080	46878
3301	91112	46853
3302	91141	46826
3303	91172	46800
3304	91202	46774
3305	91229	46746
3306	91260	46720
3307	91289	46693
3308	91323	46669
3309	91356	46644
3310	91381	46615
3311	91407	46586
3312	91433	46558
3313	91463	46532
3314	91510	46514
3315	91545	46490
3316	91574	46463
3317	91594	46432
3318	91624	46405
3319	91729	46417
3320	91829	46426
3321	91902	46421
3322	91946	46402
3323	91970	46372
3324	92000	46346
3325	92020	46314
3326	92049	46287
3327	92076	46259
3328	92100	46230
3329	92129	46203
3330	92159	46176
3331	92186	46148
3332	92211	46119
3333	92239	46092
3334	92266	46064
3335	92290	46034
3336	92320	46008
3337	92345	45979
3338	92370	45950
3339	92430	45938
3340	92468	45915
3341	92496	45888
3342	92524	45860
3343	92560	45837
3344	92592	45812
3345	92617	45782
3346	92642	45753
3347	92672	45727
3348	92695	45697
3349	92721	45668
3350	92749	45641
3351	92849	45648
3352	92952	45658
3353	92999	45640
3354	93029	45613
3355	93058	45586
3356	93087	45559
3357	93117	45532
3358	93149	45507
3359	93180	45480
3360	93207	45452
3361	93231	45423
3362	93277	45404
3363	93325	45386
3364	93355	45359
3365	93379	45330
3366	93406	45302
3367	93438	45276
3368	93471	45251
3369	93502	45225
3370	93534	45199
3371	93565	45173
3372	93594	45146
3373	93618	45116
3374	93647	45089
3375	93674	45061
3376	93698	45031
3377	93727	45004
3378	93757	44978
3379	93789	44952
3380	93818	44925
3381	93850	44899
3382	93879	44872
3383	94104	44938
3384	94151	44920
3385	94184	44894
3386	94214	44867
3387	94241	44839
3388	94265	44810
3389	94295	44783
3390	94319	44753
3391	94344	44724
3392	94370	44695
3393	94393	44665
3394	94422	44638
3395	94451	44611
3396	94474	44581
3397	94503	44553
3398	94533	44527
3399	94559	44498
3400	94585	44469
3401	94616	44443
3402	94643	44415
3403	94666	44385
3404	94709	44364
3405	94739	44338
3406	94767	44309
3407	94805	44286
3408	94831	44258
3409	94857	44229
3410	94896	44207
3411	94921	44178
3412	94952	44151
3413	94984	44125
3414	95011	44097
3415	95046	44073
3416	95086	44050
3417	95340	44127
3418	95376	44103
3419	95406	44076
3420	95434	44048
3421	95458	44018
3422	95486	43991
3423	95513	43962
3424	95541	43935
3425	95568	43906
3426	95595	43878
3427	95624	43850
3428	95648	43821
3429	95676	43793
3430	95703	43765
3431	95730	43736
3432	95757	43708
3433	95790	43683
3434	95823	43657
3435	95855	43631
3436	95888	43605
3437	95920	43579
3438	95947	43551
3439	95984	43527
3440	96017	43502
3441	96076	43488
3442	96117	43466
3443	96143	43437
3444	96164	43406
3445	96191	43378
3446	96233	43356
3447	96383	43383
3448	96422	43360
3449	96459	43336
3450	96480	43305
3451	96501	43274
3452	96520	43242
3453	96541	43211
3454	96563	43181
3455	96587	43151
3456	96608	43120
3457	96649	43098
3458	96671	43067
3459	96699	43039
3460	96723	43009
3461	96751	42981
3462	96773	42951
3463	96799	42922
3464	96827	42894
3465	96851	42864
3466	96873	42834
3467	96893	42803
3468	96914	42771
3469	96935	42741
3470	96955	42709
3471	96975	42678
3472	97002	42649
3473	97054	42632
3474	97085	42605
3475	97117	42579
3476	97168	42561
3477	97218	42543
3478	97251	42517
3479	97280	42490
3480	97310	42463
3481	97334	42433
3482	97421	42431
3483	97579	42459
3484	97656	42453
3485	97706	42434
3486	97727	42403
3487	97755	42375
3488	97777	42345
3489	97804	42316
3490	97833	42288
3491	97859	42260
3492	97887	42231
3493	97916	42204
3494	97945	42176
3495	97968	42146
3496	97993	42117
3497	98017	42087
3498	98039	42056
3499	98072	42030
3500	98127	42014
3501	98155	41986
3502	98175	41955
3503	98198	41924
3504	98220	41894
3505	98242	41863
3506	98263	41832
3507	98283	41801
3508	98304	41770
3509	98322	41738
3510	98341	41706
3511	98360	41674
3512	98379	41642
3513	98399	41611
3514	98418	41579
3515	98438	41548
3516	98457	41516
3517	98476	41484
3518	98496	41453
3519	98518	41422
3520	98540	41391
3521	98562	41361
3522	98656	41361
3523	98777	41371
3524	98813	41347
3525	98835	41316
3526	98857	41286
3527	98878	41255
3528	98909	41228
3529	98964	41212
3530	98999	41186
3531	99036	41162
3532	99063	41133
3533	99092	41106
3534	99122	41079
3535	99154	41052
3536	99178	41022
3537	99199	40992
3538	99221	40961
3539	99248	40933
3540	99267	40901
3541	99288	40870
3542	99307	40838
3543	99428	40848
3544	99472	40827
3545	99504	40800
3546	99528	40770
3547	99555	40742
3548	99593	40718
3549	99627	40692
3550	99651	40663
3551	99683	40636
3552	99708	40607
3553	99796	40603
3554	99921	40614
3555	99991	40604
3556	100021	40576
3557	100047	40547
3558	100070	40517
3559	100099	40489
3560	100125	40460
3561	100145	40429
3562	100168	40398
3563	100195	40370
3564	100227	40344
3565	100254	40315
3566	100280	40286
3567	100312	40259
3568	100339	40231
3569	100370	40204
3570	100400	40177
3571	100463	40163
3572	100515	40144
3573	100563	40123
3574	100665	40125
3575	100722	40108
3576	100770	40088
3577	100802	40061
3578	100824	40031
3579	100847	40001
3580	100943	39999
3581	101097	40021
3582	101135	39997
3583	101179	39975
3584	101213	39948
3585	101250	39924
3586	101296	39902
3587	101382	39897
3588	101415	39870
3589	101459	39849
3590	101531	39837
3591	101574	39815
3592	101617	39792
3593	101675	39776
3594	101739	39761
3595	101841	39762
3596	101895	39744
3597	101927	39717
3598	101951	39686
3599	101973	39656
3600	101992	39624
3601	102012	39592
3602	102035	39562
3603	102082	39541
3604	102235	39561
3605	102299	39546
3606	102323	39516
3607	102361	39491
3608	102400	39467
3609	102462	39452
3610	102522	39436
3611	102573	39416
3612	102608	39390
3613	102629	39359
3614	102649	39327
3615	102668	39295
3616	102688	39264
3617	102708	39232
3618	102728	39200
3619	102747	39168
3620	102767	39137
3621	102804	39112
3622	102864	39095
3623	102901	39070
3624	102940	39046
3625	102965	39016
3626	102987	38985
3627	103013	38956
3628	103034	38925
3629	103057	38894
3630	103085	38866
3631	103110	38836
3632	103132	38805
3633	103157	38776
3634	103180	38745
3635	103207	38717
3636	103350	38731
3637	103429	38721
3638	103468	38697
3639	103487	38665
3640	103506	38633
3641	103525	38601
3642	103552	38572
3643	103595	38549
3644	103616	38518
3645	103636	38487
3646	103657	38455
3647	103676	38424
3648	103696	38392
3649	103717	38361
3650	103736	38329
3651	103756	38298
3652	103800	38275
3653	103889	38269
3654	103917	38240
3655	103939	38209
3656	103966	38180
3657	103988	38149
3658	104012	38119
3659	104033	38088
3660	104057	38058
3661	104082	38029
3662	104105	37998
3663	104127	37967
3664	104168	37944
3665	104206	37918
3666	104238	37892
3667	104262	37861
3668	104290	37833
3669	104312	37802
3670	104466	37819
3671	104622	37837
3672	104697	37825
3673	104745	37804
3674	104773	37775
3675	104794	37744
3676	104815	37713
3677	104836	37681
3678	104855	37649
3679	104874	37618
3680	104895	37586
3681	104916	37555
3682	104940	37525
3683	104969	37497
3684	104993	37467
3685	105021	37438
3686	105044	37407
3687	105068	37377
3688	105089	37346
3689	105115	37317
3690	105136	37286
3691	105163	37257
3692	105185	37226
3693	105211	37197
3694	105239	37168
3695	105262	37138
3696	105290	37109
3697	105316	37080
3698	105338	37049
3699	105361	37018
3700	105386	36989
3701	105409	36958
3702	105429	36927
3703	105508	36916
3704	105552	36893
3705	105576	36863
3706	105672	36858
3707	105785	36859
3708	105835	36838
3709	105893	36820
3710	105963	36805
3711	105999	36779
3712	106022	36749
3713	106041	36717
3714	106061	36686
3715	106081	36654
3716	106106	36624
3717	106135	36596
3718	106172	36570
3719	106221	36549
3720	106260	36524
3721	106295	36497
3722	106336	36473
3723	106376	36449
3724	106414	36423
3725	106447	36396
3726	106479	36369
3727	106511	36341
3728	106541	36313
3729	106576	36287
3730	106605	36258
3731	106623	36226
3732	106654	36198
3733	106695	36174
3734	106780	36165
3735	106963	36188
3736	107001	36163
3737	107031	36135
3738	107050	36103
3739	107069	36071
3740	107088	36039
3741	107107	36007
3742	107127	35976
3743	107147	35944
3744	107175	35915
3745	107199	35885
3746	107219	35854
3747	107244	35824
3748	107268	35794
3749	107296	35765
3750	107324	35736
3751	107348	35706
3752	107374	35677
3753	107403	35648
3754	107448	35625
3755	107474	35595
3756	107497	35565
3757	107518	35534
3758	107537	35502
3759	107556	35470
3760	107584	35442
3761	107610	35412
3762	107628	35380
3763	107648	35348
3764	107666	35316
3765	107685	35285
3766	107713	35256
3767	107746	35229
3768	107785	35203
3769	107819	35177
3770	107857	35151
3771	107890	35124
3772	107937	35101
3773	108089	35113
3774	108171	35101
3775	108208	35076
3776	108256	35053
3777	108314	35034
3778	108358	35010
3779	108382	34980
3780	108404	34949
3781	108423	34917
3782	108453	34889
3783	108482	34861
3784	108524	34836
3785	108570	34813
3786	108626	34793
3787	108672	34770
3788	108708	34744
3789	108746	34718
3790	108786	34693
3791	108818	34665
3792	108848	34637
3793	108880	34609
3794	108911	34581
3795	108933	34551
3796	108974	34526
3797	108999	34496
3798	109025	34466
3799	109060	34440
3800	109220	34452
3801	109310	34443
3802	109354	34419
3803	109414	34400
3804	109440	34370
3805	109460	34339
3806	109479	34307
3807	109499	34276
3808	109518	34244
3809	109558	34218
3810	109618	34200
3811	109655	34173
3812	109677	34142
3813	109702	34113
3814	109725	34082
3815	109774	34060
3816	109798	34029
3817	109819	33998
3818	109845	33969
3819	109875	33940
3820	109893	33908
3821	109915	33877
3822	109936	33846
3823	109958	33815
3824	109982	33785
3825	110004	33754
3826	110024	33723
3827	110046	33692
3828	110066	33661
3829	110088	33630
3830	110111	33599
3831	110132	33568
3832	110153	33537
3833	110174	33506
3834	110196	33475
3835	110218	33444
3836	110239	33413
3837	110367	33415
3838	110535	33428
3839	110568	33400
3840	110589	33369
3841	110614	33339
3842	110643	33310
3843	110666	33280
3844	110686	33249
3845	110707	33217
3846	110725	33186
3847	110743	33153
3848	110760	33121
3849	110778	33089
3850	110796	33057
3851	110816	33026
3852	110847	32998
3853	110870	32967
3854	110891	32936
3855	110911	32905
3856	110930	32873
3857	110972	32848
3858	110997	32819
3859	111020	32788
3860	111043	32757
3861	111066	32727
3862	111082	32695
3863	111102	32663
3864	111120	32631
3865	111137	32599
3866	111157	32568
3867	111218	32548
3868	111268	32526
3869	111294	32496
3870	111315	32465
3871	111336	32434
3872	111357	32403
3873	111377	32372
3874	111397	32341
3875	111415	32309
3876	111463	32286
3877	111603	32289
3878	111641	32263
3879	111676	32236
3880	111714	32210
3881	111737	32179
3882	111757	32148
3883	111776	32117
3884	111794	32085
3885	111814	32053
3886	111833	32022
3887	111852	31990
3888	111870	31958
3889	111890	31927
3890	111920	31899
3891	111941	31868
3892	111977	31841
3893	112000	31811
3894	112022	31780
3895	112044	31749
3896	112066	31719
3897	112087	31688
3898	112127	31662
3899	112153	31633
3900	112174	31602
3901	112193	31570
3902	112210	31538
3903	112231	31507
3904	112249	31475
3905	112269	31444
3906	112288	31413
3907	112306	31381
3908	112336	31352
3909	112356	31321
3910	112374	31290
3911	112391	31258
3912	112409	31226
3913	112428	31194
3914	112447	31163
3915	112467	31132
3916	112487	31101
3917	112505	31069
3918	112525	31038
3919	112547	31007
3920	112579	30980
3921	112732	30985
3922	112774	30960
3923	112809	30933
3924	112828	30902
3925	112846	30870
3926	112865	30838
3927	112884	30807
3928	112903	30776
3929	112922	30744
3930	112945	30714
3931	112964	30683
3932	112983	30651
3933	113000	30619
3934	113020	30588
3935	113040	30557
3936	113061	30526
3937	113078	30495
3938	113097	30463
3939	113115	30432
3940	113132	30400
3941	113154	30369
3942	113174	30338
3943	113205	30310
3944	113235	30282
3945	113256	30251
3946	113275	30220
3947	113293	30188
3948	113312	30157
3949	113330	30125
3950	113349	30094
3951	113371	30064
3952	113389	30032
3953	113408	30001
3954	113427	29970
3955	113447	29939
3956	113466	29907
3957	113484	29876
3958	113504	29845
3959	113522	29814
3960	113542	29783
3961	113563	29752
3962	113579	29720
3963	113597	29688
3964	113616	29657
3965	113634	29626
3966	113652	29594
3967	113670	29563
3968	113689	29532
3969	113878	29545
3970	113913	29518
3971	113949	29491
3972	113999	29468
3973	114025	29438
3974	114044	29407
3975	114067	29377
3976	114100	29349
3977	114123	29319
3978	114143	29289
3979	114164	29258
3980	114185	29227
3981	114207	29197
3982	114226	29166
3983	114247	29135
3984	114265	29104
3985	114283	29072
3986	114308	29042
3987	114329	29012
3988	114373	28987
3989	114398	28958
3990	114418	28927
3991	114438	28896
3992	114458	28865
3993	114475	28833
3994	114497	28803
3995	114523	28774
3996	114545	28743
3997	114563	28712
3998	114586	28682
3999	114606	28651
4000	114627	28621
4001	114649	28590
4002	114674	28561
4003	114701	28532
4004	114723	28501
4005	114749	28472
4006	114771	28442
4007	114790	28411
4008	114810	28380
4009	114829	28349
4010	114925	28337
4011	115028	28327
4012	115075	28302
4013	115098	28272
4014	115119	28242
4015	115146	28213
4016	115173	28184
4017	115194	28153
4018	115214	28122
4019	115234	28092
4020	115264	28063
4021	115289	28034
4022	115308	28003
4023	115326	27971
4024	115355	27943
4025	115374	27912
4026	115392	27881
4027	115412	27850
4028	115432	27819
4029	115451	27788
4030	115493	27763
4031	115513	27732
4032	115537	27702
4033	115562	27673
4034	115582	27642
4035	115601	27611
4036	115621	27580
4037	115640	27549
4038	115658	27518
4039	115676	27487
4040	115695	27456
4041	115714	27425
4042	115733	27394
4043	115751	27363
4044	115772	27333
4045	115793	27302
4046	115812	27271
4047	115827	27240
4048	115845	27209
4049	115864	27178
4050	115883	27147
4051	115902	27116
4052	115921	27085
4053	115940	27054
4054	115985	27029
4055	116157	27034
4056	116194	27008
4057	116228	26980
4058	116265	26953
4059	116302	26927
4060	116341	26900
4061	116367	26871
4062	116390	26841
4063	116411	26811
4064	116435	26781
4065	116458	26751
4066	116485	26722
4067	116503	26691
4068	116524	26661
4069	116545	26630
4070	116565	26600
4071	116590	26570
4072	116611	26540
4073	116631	26509
4074	116668	26483
4075	116698	26454
4076	116722	26425
4077	116740	26393
4078	116760	26363
4079	116780	26332
4080	116802	26302
4081	116826	26273
4082	116849	26243
4083	116871	26213
4084	116896	26183
4085	116918	26153
4086	116937	26122
4087	116958	26092
4088	116980	26062
4089	117003	26032
4090	117024	26002
4091	117044	25971
4092	117069	25942
4093	117097	25913
4094	117142	25888
4095	117285	25885
4096	117332	25860
4097	117371	25834
4098	117393	25804
4099	117413	25773
4100	117431	25742
4101	117452	25712
4102	117471	25681
4103	117499	25652
4104	117524	25623
4105	117549	25594
4106	117570	25563
4107	117592	25533
4108	117612	25503
4109	117632	25472
4110	117654	25442
4111	117679	25413
4112	117713	25385
4113	117736	25356
4114	117758	25325
4115	117797	25299
4116	117819	25269
4117	117838	25238
4118	117856	25208
4119	117896	25181
4120	117927	25153
4121	117946	25123
4122	117965	25092
4123	117983	25061
4124	118002	25030
4125	118022	25000
4126	118044	24970
4127	118066	24940
4128	118092	24911
4129	118125	24883
4130	118149	24853
4131	118173	24824
4132	118193	24793
4133	118211	24763
4134	118229	24732
4135	118274	24707
4136	118417	24702
4137	118457	24676
4138	118505	24651
4139	118553	24627
4140	118577	24597
4141	118600	24567
4142	118630	24539
4143	118651	24509
4144	118676	24479
4145	118697	24449
4146	118720	24419
4147	118738	24388
4148	118758	24358
4149	118777	24327
4150	118799	24297
4151	118818	24267
4152	118843	24238
4153	118862	24207
4154	118879	24176
4155	118933	24153
4156	118954	24122
4157	118975	24092
4158	118994	24062
4159	119013	24031
4160	119032	24001
4161	119055	23971
4162	119076	23941
4163	119094	23910
4164	119113	23879
4165	119131	23849
4166	119150	23818
4167	119168	23787
4168	119185	23757
4169	119203	23726
4170	119224	23696
4171	119304	23677
4172	119356	23653
4173	119571	23662
4174	119741	23661
4175	119919	23662
4176	119989	23641
4177	120068	23622
4178	120126	23599
4179	120403	23619
4180	120578	23619
4181	120666	23602
4182	121031	23639
4183	121414	23679
4184	121781	23716
4185	121908	23705
4186	121984	23686
4187	122059	23665
4188	122211	23660
4189	122405	23663
4190	122446	23636
4191	122499	23611
4192	122523	23581
4193	122548	23551
4194	122569	23520
4195	122584	23488
4196	122603	23457
4197	122621	23426
4198	122644	23395
4199	122665	23364
4200	122685	23333
4201	122706	23303
4202	122728	23272
4203	122750	23241
4204	122771	23211
4205	122796	23181
4206	122819	23150
4207	122838	23119
4208	122857	23088
4209	122877	23057
4210	122896	23026
4211	122916	22995
4212	122935	22964
4213	122958	22934
4214	122983	22904
4215	123004	22873
4216	123026	22843
4217	123047	22812
4218	123072	22782
4219	123094	22752
4220	123120	22722
4221	123142	22691
4222	123161	22660
4223	123181	22629
4224	123201	22599
4225	123220	22568
4226	123244	22538
4227	123280	22510
4228	123306	22480
4229	123329	22450
4230	123353	22419
4231	123495	22411
4232	123595	22394
4233	123631	22366
4234	123688	22342
4235	123735	22316
4236	123757	22286
4237	123781	22256
4238	123805	22226
4239	123829	22195
4240	123856	22166
4241	123877	22135
4242	123900	22105
4243	123926	22075
4244	123951	22045
4245	123976	22015
4246	123993	21984
4247	124012	21953
4248	124038	21923
4249	124062	21893
4250	124085	21863
4251	124109	21833
4252	124130	21802
4253	124149	21771
4254	124170	21740
4255	124189	21709
4256	124209	21679
4257	124226	21647
4258	124248	21617
4259	124270	21586
4260	124292	21556
4261	124315	21526
4262	124336	21495
4263	124372	21467
4264	124413	21440
4265	124435	21410
4266	124455	21379
4267	124476	21348
4268	124561	21329
4269	124808	21337
4270	124950	21327
4271	125019	21304
4272	125090	21282
4273	125233	21272
4274	125276	21245
4275	125406	21233
4276	125541	21222
4277	125748	21222
4278	126069	21242
4279	126492	21279
4280	126578	21258
4281	126705	21245
4282	126758	21220
4283	127073	21238
4284	128385	21422
4285	129028	21494
4286	129101	21471
4287	129174	21448
4288	129206	21418
4289	129233	21388
4290	129262	21358
4291	129288	21327
4292	129348	21301
4293	129754	21333
4294	129875	21318
4295	129922	21290
4296	129953	21260
4297	129986	21230
4298	130019	21201
4299	130045	21170
4300	130070	21139
4301	130114	21111
4302	130187	21087
4303	130218	21057
4304	130243	21026
4305	130265	20994
4306	130304	20966
4307	130353	20938
4308	130378	20907
4309	130418	20879
4310	130450	20849
4311	130472	20817
4312	130524	20790
4313	130549	20759
4314	130570	20727
4315	130593	20696
4316	130625	20666
4317	130647	20634
4318	130676	20604
4319	130700	20573
4320	130720	20541
4321	130779	20515
4322	130935	20505
4323	130972	20475
4324	131018	20447
4325	131037	20415
4326	131056	20383
4327	131077	20352
4328	131105	20321
4329	131137	20291
4330	131163	20260
4331	131193	20230
4332	131232	20201
4333	131249	20168
4334	131280	20138
4335	131298	20106
4336	131322	20075
4337	131368	20047
4338	131390	20015
4339	131441	19988
4340	131462	19957
4341	131485	19925
4342	131505	19893
4343	131528	19862
4344	131550	19831
4345	131575	19799
4346	131598	19768
4347	131621	19737
4348	131641	19705
4349	131664	19674
4350	131690	19643
4351	131711	19611
4352	131732	19579
4353	131753	19548
4354	131775	19516
4355	131798	19485
4356	131819	19453
4357	131839	19422
4358	131860	19390
4359	131879	19358
4360	131966	19336
4361	132138	19327
4362	132183	19298
4363	132226	19270
4364	132291	19245
4365	132313	19213
4366	132334	19181
4367	132355	19150
4368	132375	19118
4369	132398	19087
4370	132417	19055
4371	132439	19023
4372	132461	18992
4373	132481	18960
4374	132501	18928
4375	132521	18896
4376	132541	18865
4377	132560	18833
4378	132583	18802
4379	132638	18775
4380	132686	18747
4381	132710	18716
4382	132734	18685
4383	132755	18653
4384	132775	18621
4385	132795	18590
4386	132814	18558
4387	132845	18528
4388	132868	18496
4389	132889	18465
4390	132910	18433
4391	132931	18402
4392	132955	18371
4393	132976	18339
4394	132997	18307
4395	133015	18275
4396	133035	18244
4397	133058	18213
4398	133080	18181
4399	133284	18175
4400	133366	18151
4401	133410	18123
4402	133431	18091
4403	133451	18060
4404	133472	18028
4405	133496	17997
4406	133535	17968
4407	133570	17938
4408	133598	17908
4409	133621	17876
4410	133648	17846
4411	133669	17814
4412	133698	17783
4413	133722	17752
4414	133741	17721
4415	133760	17689
4416	133778	17657
4417	133801	17626
4418	133840	17597
4419	133859	17565
4420	133880	17533
4421	133917	17504
4422	133948	17474
4423	133970	17442
4424	133990	17411
4425	134011	17379
4426	134031	17348
4427	134052	17316
4428	134073	17285
4429	134097	17254
4430	134125	17223
4431	134147	17192
4432	134168	17160
4433	134187	17129
4434	134234	17100
4435	134344	17080
4436	134498	17066
4437	134563	17040
4438	134614	17012
4439	134637	16981
4440	134659	16949
4441	134679	16918
4442	134699	16886
4443	134719	16855
4444	134741	16823
4445	134772	16793
4446	134793	16762
4447	134814	16730
4448	134837	16699
4449	134857	16667
4450	134879	16636
4451	134900	16605
4452	134920	16573
4453	134942	16542
4454	134986	16513
4455	135051	16487
4456	135084	16457
4457	135114	16427
4458	135145	16396
4459	135175	16366
4460	135256	16342
4461	135294	16312
4462	135353	16286
4463	135406	16258
4464	135436	16228
4465	135476	16198
4466	135645	16185
4467	135857	16176
4468	135917	16149
4469	135967	16121
4470	136081	16100
4471	136114	16070
4472	136144	16040
4473	136171	16009
4474	136202	15979
4475	136229	15948
4476	136252	15916
4477	136292	15887
4478	136316	15856
4479	136344	15825
4480	136367	15794
4481	136430	15767
4482	136450	15736
4483	136469	15704
4484	136508	15674
4485	136530	15643
4486	136554	15612
4487	136585	15581
4488	136622	15552
4489	136643	15520
4490	136657	15488
4491	136679	15457
4492	136729	15428
4493	136756	15398
4494	136774	15366
4495	136794	15334
4496	136814	15302
4497	136950	15284
4498	137055	15262
4499	137102	15233
4500	137129	15202
4501	137150	15171
4502	137173	15139
4503	137199	15108
4504	137225	15077
4505	137249	15046
4506	137277	15016
4507	137304	14985
4508	137331	14954
4509	137352	14922
4510	137380	14892
4511	137402	14860
4512	137421	14829
4513	137450	14798
4514	137471	14767
4515	137500	14736
4516	137525	14705
4517	137557	14675
4518	137590	14645
4519	137618	14614
4520	137685	14587
4521	137804	14566
4522	137825	14535
4523	137845	14503
4524	137864	14472
4525	137884	14440
4526	137905	14408
4527	137923	14377
4528	137942	14345
4529	137974	14315
4530	138068	14291
4531	138225	14273
4532	138260	14243
4533	138298	14214
4534	138322	14183
4535	138350	14152
4536	138377	14121
4537	138403	14090
4538	138424	14058
4539	138447	14027
4540	138477	13997
4541	138501	13966
4542	138522	13934
4543	138546	13903
4544	138569	13872
4545	138594	13841
4546	138614	13809
4547	138635	13778
4548	138688	13749
4549	138731	13720
4550	138766	13690
4551	138976	13677
4552	139023	13648
4553	139085	13621
4554	139112	13590
4555	139141	13559
4556	139163	13528
4557	139264	13504
4558	139389	13483
4559	139424	13453
4560	139477	13424
4561	139523	13395
4562	139547	13364
4563	139570	13333
4564	139590	13301
4565	139610	13270
4566	139629	13238
4567	139649	13206
4568	139673	13175
4569	139692	13143
4570	139712	13112
4571	139733	13080
4572	139757	13049
4573	139797	13020
4574	139818	12988
4575	139838	12957
4576	139894	12928
4577	139946	12900
4578	139983	12870
4579	140012	12839
4580	140041	12808
4581	140067	12777
4582	140103	12747
4583	140143	12718
4584	140170	12687
4585	140196	12656
4586	140219	12624
4587	140247	12594
4588	140275	12563
4589	140314	12533
4590	140348	12503
4591	140512	12484
4592	140612	12460
4593	140648	12429
4594	140687	12400
4595	140706	12368
4596	140736	12337
4597	140761	12306
4598	140786	12275
4599	140826	12245
4600	140851	12214
4601	140877	12183
4602	140901	12152
4603	140931	12121
4604	140957	12090
4605	140985	12059
4606	141011	12028
4607	141030	11997
4608	141052	11966
4609	141081	11935
4610	141127	11906
4611	141151	11874
4612	141177	11843
4613	141206	11813
4614	141305	11788
4615	141343	11758
4616	141381	11728
4617	141413	11697
4618	141451	11667
4619	141473	11636
4620	141504	11605
4621	141535	11575
4622	141651	11551
4623	141782	11529
4624	141823	11499
4625	141888	11471
4626	141939	11442
4627	141987	11412
4628	142035	11383
4629	142082	11354
4630	142124	11324
4631	142169	11294
4632	142212	11265
4633	142258	11235
4634	142322	11207
4635	142362	11177
4636	142393	11147
4637	142418	11115
4638	142451	11085
4639	142490	11055
4640	142520	11024
4641	142549	10993
4642	142574	10962
4643	142606	10931
4644	142635	10901
4645	142668	10870
4646	142705	10840
4647	142739	10809
4648	142872	10786
4649	143043	10766
4650	143099	10737
4651	143142	10707
4652	143162	10676
4653	143180	10644
4654	143199	10613
4655	143217	10581
4656	143235	10549
4657	143259	10518
4658	143278	10486
4659	143310	10456
4660	143346	10425
4661	143380	10395
4662	143402	10363
4663	143432	10333
4664	143463	10302
4665	143490	10271
4666	143517	10240
4667	143576	10211
4668	143604	10180
4669	143628	10149
4670	143649	10117
4671	143683	10087
4672	143706	10056
4673	143728	10024
4674	143748	9993
4675	143768	9961
4676	143787	9930
4677	143805	9898
4678	143824	9867
4679	143844	9835
4680	143863	9803
4681	143897	9773
4682	143920	9742
4683	143940	9710
4684	143968	9679
4685	143996	9648
4686	144178	9628
4687	144294	9603
4688	144334	9573
4689	144372	9542
4690	144410	9512
4691	144431	9480
4692	144453	9449
4693	144476	9418
4694	144499	9387
4695	144519	9355
4696	144540	9324
4697	144561	9292
4698	144589	9261
4699	144609	9230
4700	144627	9198
4701	144646	9167
4702	144664	9135
4703	144684	9104
4704	144704	9072
4705	144722	9041
4706	144740	9009
4707	144782	8979
4708	144824	8949
4709	144856	8918
4710	144886	8888
4711	144916	8857
4712	144946	8826
4713	144971	8795
4714	145007	8765
4715	145031	8733
4716	145059	8702
4717	145090	8672
4718	145119	8641
4719	145148	8610
4720	145170	8579
4721	145195	8548
4722	145285	8520
4723	145452	8498
4724	145500	8468
4725	145556	8438
4726	145590	8408
4727	145616	8377
4728	145641	8346
4729	145672	8315
4730	145701	8284
4731	145729	8253
4732	145756	8222
4733	145785	8191
4734	145813	8160
4735	145845	8129
4736	145873	8098
4737	145911	8068
4738	145967	8039
4739	145995	8008
4740	146021	7977
4741	146049	7946
4742	146079	7915
4743	146109	7884
4744	146143	7853
4745	146168	7822
4746	146194	7791
4747	146224	7760
4748	146252	7729
4749	146276	7698
4750	146307	7667
4751	146337	7637
4752	146368	7606
4753	146394	7575
4754	146529	7549
4755	146634	7522
4756	146715	7494
4757	146773	7465
4758	146798	7433
4759	146824	7402
4760	146855	7372
4761	146885	7341
4762	146913	7310
4763	146935	7278
4764	146965	7248
4765	146997	7217
4766	147017	7185
4767	147045	7154
4768	147073	7123
4769	147096	7092
4770	147125	7061
4771	147152	7030
4772	147200	7000
