iter	Accuracy	Logloss
1167	1	0.0001027012889
1168	1	0.0001026495373
1169	1	0.0001025226259
1170	1	0.0001024249331
1171	1	0.0001023677093
1172	1	0.0001022691313
1173	1	0.0001022352747
1174	1	0.0001021845372
1175	1	0.0001021155768
1176	1	0.0001019750785
1177	1	0.0001019473813
1178	1	0.00010192715
1179	1	0.0001018477346
1180	1	0.0001018057967
1181	1	0.0001017669535
1182	1	0.0001017277245
1183	1	0.0001016534079
1184	1	0.0001015747194
1185	1	0.0001015463996
1186	1	0.0001012953515
1187	1	0.0001012050661
1188	1	0.0001009607473
1189	1	0.0001009101518
1190	1	0.0001008692764
1191	1	0.0001007947038
1192	1	0.0001006863207
1193	1	0.0001005629384
1194	1	0.0001004648725
1195	1	0.000100444281
1196	1	0.0001002990916
1197	1	0.0001001767423
1198	1	0.0001000825025
1199	1	9.999426971e-05
1200	1	9.995852448e-05
1201	1	9.991496107e-05
1202	1	9.981830842e-05
1203	1	9.97800029e-05
1204	1	9.970785628e-05
1205	1	9.964561879e-05
1206	1	9.961364276e-05
1207	1	9.957521071e-05
1208	1	9.954290689e-05
1209	1	9.949669851e-05
1210	1	9.946784418e-05
1211	1	9.937220088e-05
1212	1	9.922809445e-05
1213	1	9.918951291e-05
1214	1	9.907655046e-05
1215	1	9.904048114e-05
1216	1	9.89731236e-05
1217	1	9.885794384e-05
1218	1	9.876448252e-05
1219	1	9.873444326e-05
1220	1	9.871256793e-05
1221	1	9.860136749e-05
1222	1	9.835941944e-05
1223	1	9.828857317e-05
1224	1	9.826585029e-05
1225	1	9.820656681e-05
1226	1	9.813208085e-05
1227	1	9.809459899e-05
1228	1	9.806232503e-05
1229	1	9.8012294e-05
1230	1	9.795837054e-05
1231	1	9.788895891e-05
1232	1	9.786884748e-05
1233	1	9.785205901e-05
1234	1	9.774681991e-05
1235	1	9.772269649e-05
1236	1	9.754248637e-05
1237	1	9.749564707e-05
1238	1	9.747738504e-05
1239	1	9.740538042e-05
1240	1	9.737567648e-05
1241	1	9.732563537e-05
1242	1	9.71456507e-05
1243	1	9.71088988e-05
1244	1	9.69931065e-05
1245	1	9.697391796e-05
1246	1	9.695681158e-05
1247	1	9.67665623e-05
1248	1	9.672822917e-05
1249	1	9.66534572e-05
1250	1	9.663759784e-05
1251	1	9.661008301e-05
1252	1	9.653013722e-05
1253	1	9.645270783e-05
1254	1	9.641434091e-05
1255	1	9.637624298e-05
1256	1	9.629862455e-05
1257	1	9.624707833e-05
1258	1	9.621235595e-05
1259	1	9.616122725e-05
1260	1	9.614121017e-05
1261	1	9.612370528e-05
1262	1	9.608787597e-05
1263	1	9.599524371e-05
1264	1	9.596461654e-05
1265	1	9.587419237e-05
1266	1	9.579821316e-05
1267	1	9.577711677e-05
1268	1	9.565607273e-05
1269	1	9.558880376e-05
1270	1	9.555980531e-05
1271	1	9.552652724e-05
1272	1	9.549008997e-05
1273	1	9.545136781e-05
1274	1	9.543353439e-05
1275	1	9.541134548e-05
1276	1	9.532348603e-05
1277	1	9.525975398e-05
1278	1	9.518522525e-05
1279	1	9.508401582e-05
1280	1	9.50536942e-05
1281	1	9.500229486e-05
1282	1	9.497847349e-05
1283	1	9.495798811e-05
1284	1	9.488989858e-05
1285	1	9.482453282e-05
1286	1	9.479269337e-05
1287	1	9.477029523e-05
1288	1	9.471318766e-05
1289	1	9.470590692e-05
1290	1	9.458950621e-05
1291	1	9.447918596e-05
1292	1	9.436625745e-05
1293	1	9.433194913e-05
1294	1	9.425013281e-05
1295	1	9.415495423e-05
1296	1	9.407945712e-05
1297	1	9.4025323e-05
1298	1	9.398887883e-05
1299	1	9.395245714e-05
1300	1	9.392847399e-05
1301	1	9.38462829e-05
1302	1	9.375965478e-05
1303	1	9.37325245e-05
1304	1	9.369436169e-05
1305	1	9.35765158e-05
1306	1	9.355004514e-05
1307	1	9.347753086e-05
1308	1	9.346129888e-05
1309	1	9.333847366e-05
1310	1	9.32499822e-05
1311	1	9.323001752e-05
1312	1	9.320976729e-05
1313	1	9.318836124e-05
1314	1	9.311699134e-05
1315	1	9.306069841e-05
1316	1	9.304206292e-05
1317	1	9.295891187e-05
1318	1	9.292387457e-05
1319	1	9.283761248e-05
1320	1	9.271276096e-05
1321	1	9.261867451e-05
1322	1	9.251098077e-05
1323	1	9.239105642e-05
1324	1	9.230511672e-05
1325	1	9.228554053e-05
1326	1	9.217763144e-05
1327	1	9.212498143e-05
1328	1	9.210688887e-05
1329	1	9.204077172e-05
1330	1	9.201258709e-05
1331	1	9.196164208e-05
1332	1	9.19426446e-05
1333	1	9.176231951e-05
1334	1	9.167994973e-05
1335	1	9.159782213e-05
1336	1	9.152744829e-05
1337	1	9.143447749e-05
1338	1	9.134670209e-05
1339	1	9.129165135e-05
1340	1	9.116597528e-05
1341	1	9.111171941e-05
1342	1	9.108994218e-05
1343	1	9.107249631e-05
1344	1	9.095879399e-05
1345	1	9.094255963e-05
1346	1	9.089310149e-05
1347	1	9.082206943e-05
1348	1	9.078755406e-05
1349	1	9.071906504e-05
1350	1	9.070194882e-05
1351	1	9.066392406e-05
1352	1	9.060214518e-05
1353	1	9.05806653e-05
1354	1	9.04507976e-05
1355	1	9.042194623e-05
1356	1	9.040847778e-05
1357	1	9.032495942e-05
1358	1	9.028375869e-05
1359	1	9.02701095e-05
1360	1	9.020454895e-05
1361	1	9.017115417e-05
1362	1	9.013501302e-05
1363	1	9.001060844e-05
1364	1	9.000922166e-05
1365	1	8.997372168e-05
1366	1	8.995103702e-05
1367	1	8.983098723e-05
1368	1	8.969054553e-05
1369	1	8.962281795e-05
1370	1	8.960512266e-05
1371	1	8.951939302e-05
1372	1	8.949988745e-05
1373	1	8.941596118e-05
1374	1	8.939482154e-05
1375	1	8.93223341e-05
1376	1	8.930044177e-05
1377	1	8.924675359e-05
1378	1	8.921666293e-05
1379	1	8.920343868e-05
1380	1	8.918979193e-05
1381	1	8.916213518e-05
1382	1	8.905650502e-05
1383	1	8.903347686e-05
1384	1	8.900810171e-05
1385	1	8.898663713e-05
1386	1	8.891877132e-05
1387	1	8.887359182e-05
1388	1	8.885682116e-05
1389	1	8.877343388e-05
1390	1	8.873545013e-05
1391	1	8.863215219e-05
1392	1	8.843400136e-05
1393	1	8.834484621e-05
1394	1	8.828435901e-05
1395	1	8.816628051e-05
1396	1	8.809527539e-05
1397	1	8.807548048e-05
1398	1	8.802260081e-05
1399	1	8.795186823e-05
1400	1	8.793231262e-05
1401	1	8.786992382e-05
1402	1	8.78155176e-05
1403	1	8.768145986e-05
1404	1	8.765854141e-05
1405	1	8.760330137e-05
1406	1	8.750391177e-05
1407	1	8.748411902e-05
1408	1	8.740814152e-05
1409	1	8.736367275e-05
1410	1	8.734698397e-05
1411	1	8.730087333e-05
1412	1	8.721152431e-05
1413	1	8.713615013e-05
1414	1	8.709134646e-05
1415	1	8.703959823e-05
1416	1	8.698232469e-05
1417	1	8.688522351e-05
1418	1	8.686809469e-05
1419	1	8.676272413e-05
1420	1	8.669412016e-05
1421	1	8.668100241e-05
1422	1	8.666583279e-05
1423	1	8.665302337e-05
1424	1	8.659352656e-05
1425	1	8.65531173e-05
1426	1	8.647412785e-05
1427	1	8.637260934e-05
1428	1	8.631644172e-05
1429	1	8.628526679e-05
1430	1	8.625666677e-05
1431	1	8.615344298e-05
1432	1	8.613653896e-05
1433	1	8.607417406e-05
1434	1	8.604629001e-05
1435	1	8.601816773e-05
1436	1	8.600538304e-05
1437	1	8.598279137e-05
1438	1	8.591597042e-05
1439	1	8.589480066e-05
1440	1	8.584387014e-05
1441	1	8.57508787e-05
1442	1	8.573828694e-05
1443	1	8.572573167e-05
1444	1	8.569586696e-05
1445	1	8.562498551e-05
1446	1	8.558044614e-05
1447	1	8.54750093e-05
1448	1	8.542822563e-05
1449	1	8.52496613e-05
1450	1	8.520480493e-05
1451	1	8.51668135e-05
1452	1	8.513052154e-05
1453	1	8.51021969e-05
1454	1	8.50353416e-05
1455	1	8.494797742e-05
1456	1	8.48896753e-05
1457	1	8.486113957e-05
1458	1	8.484612157e-05
1459	1	8.477392655e-05
1460	1	8.466602432e-05
1461	1	8.46480863e-05
1462	1	8.458052993e-05
1463	1	8.455603603e-05
1464	1	8.451794786e-05
1465	1	8.446060054e-05
1466	1	8.438959287e-05
1467	1	8.436929331e-05
1468	1	8.429757643e-05
1469	1	8.425406497e-05
1470	1	8.418405505e-05
1471	1	8.409269939e-05
1472	1	8.407069811e-05
1473	1	8.402666307e-05
1474	1	8.386300467e-05
1475	1	8.383793719e-05
1476	1	8.382142865e-05
1477	1	8.37315814e-05
1478	1	8.367213112e-05
1479	1	8.36483518e-05
1480	1	8.363507665e-05
1481	1	8.362295316e-05
1482	1	8.360416681e-05
1483	1	8.348716158e-05
1484	1	8.343756808e-05
1485	1	8.341964467e-05
1486	1	8.337835913e-05
1487	1	8.331853394e-05
1488	1	8.325567941e-05
1489	1	8.323857875e-05
1490	1	8.312740414e-05
1491	1	8.310505377e-05
1492	1	8.302168415e-05
1493	1	8.290373041e-05
1494	1	8.283642059e-05
1495	1	8.279547923e-05
1496	1	8.272698558e-05
1497	1	8.270520062e-05
1498	1	8.265638937e-05
1499	1	8.264457521e-05
1500	1	8.262516013e-05
1501	1	8.260910276e-05
1502	1	8.255899532e-05
1503	1	8.254555859e-05
1504	1	8.252311763e-05
1505	1	8.244772272e-05
1506	1	8.243076767e-05
1507	1	8.241787729e-05
1508	1	8.239525934e-05
1509	1	8.232879901e-05
1510	1	8.231073788e-05
1511	1	8.222537721e-05
1512	1	8.217241597e-05
1513	1	8.214835718e-05
1514	1	8.211585043e-05
1515	1	8.209669948e-05
1516	1	8.204281253e-05
1517	1	8.200994151e-05
1518	1	8.197026195e-05
1519	1	8.192549011e-05
1520	1	8.184771544e-05
1521	1	8.181977502e-05
1522	1	8.172298076e-05
1523	1	8.170788207e-05
1524	1	8.166315343e-05
1525	1	8.164963244e-05
1526	1	8.15626648e-05
1527	1	8.150186016e-05
1528	1	8.143826301e-05
1529	1	8.137804682e-05
1530	1	8.135203618e-05
1531	1	8.131067508e-05
1532	1	8.126010077e-05
1533	1	8.12307657e-05
1534	1	8.11367267e-05
1535	1	8.111581272e-05
1536	1	8.103523895e-05
1537	1	8.099150227e-05
1538	1	8.095646236e-05
1539	1	8.093183465e-05
1540	1	8.086883398e-05
1541	1	8.07876607e-05
1542	1	8.076606726e-05
1543	1	8.07401008e-05
1544	1	8.07051021e-05
1545	1	8.069418976e-05
1546	1	8.065312642e-05
1547	1	8.061187683e-05
1548	1	8.057398989e-05
1549	1	8.052284783e-05
1550	1	8.045005252e-05
1551	1	8.043894442e-05
1552	1	8.042122681e-05
1553	1	8.038747206e-05
1554	1	8.033199166e-05
1555	1	8.03184609e-05
1556	1	8.025243666e-05
1557	1	8.019472518e-05
1558	1	8.016052282e-05
1559	1	8.00289838e-05
1560	1	7.997758445e-05
1561	1	7.995957764e-05
1562	1	7.990139641e-05
1563	1	7.984849068e-05
1564	1	7.978787437e-05
1565	1	7.970951406e-05
1566	1	7.969575148e-05
1567	1	7.967471101e-05
1568	1	7.958555802e-05
1569	1	7.953642675e-05
1570	1	7.950654297e-05
1571	1	7.942920172e-05
1572	1	7.938928606e-05
1573	1	7.936014237e-05
1574	1	7.923832973e-05
1575	1	7.916851062e-05
1576	1	7.910739344e-05
1577	1	7.90575098e-05
1578	1	7.904494912e-05
1579	1	7.898407069e-05
1580	1	7.896023139e-05
1581	1	7.892153037e-05
1582	1	7.889809244e-05
1583	1	7.881706171e-05
1584	1	7.876940732e-05
1585	1	7.874526349e-05
1586	1	7.872811095e-05
1587	1	7.868933324e-05
1588	1	7.862146855e-05
1589	1	7.859039212e-05
1590	1	7.856130359e-05
1591	1	7.852188976e-05
1592	1	7.847282517e-05
1593	1	7.837604467e-05
1594	1	7.834345002e-05
1595	1	7.831974858e-05
1596	1	7.829801286e-05
1597	1	7.826523145e-05
1598	1	7.820232019e-05
1599	1	7.818612593e-05
1600	1	7.814400353e-05
1601	1	7.813018082e-05
1602	1	7.803711504e-05
1603	1	7.798871379e-05
1604	1	7.796425889e-05
1605	1	7.792833735e-05
1606	1	7.788704203e-05
1607	1	7.786142383e-05
1608	1	7.780340103e-05
1609	1	7.776264426e-05
1610	1	7.768190908e-05
1611	1	7.765252117e-05
1612	1	7.76033938e-05
1613	1	7.759185626e-05
1614	1	7.755487978e-05
1615	1	7.752610932e-05
1616	1	7.740577815e-05
1617	1	7.737840665e-05
1618	1	7.733541567e-05
1619	1	7.7319968e-05
1620	1	7.727130457e-05
1621	1	7.72498907e-05
1622	1	7.720147571e-05
1623	1	7.711746309e-05
1624	1	7.704492356e-05
1625	1	7.698232673e-05
1626	1	7.693192468e-05
1627	1	7.6864011e-05
1628	1	7.684651471e-05
1629	1	7.676213409e-05
1630	1	7.667947032e-05
1631	1	7.664810882e-05
1632	1	7.662425644e-05
1633	1	7.659812775e-05
1634	1	7.658075951e-05
1635	1	7.656836726e-05
1636	1	7.652699787e-05
1637	1	7.648595155e-05
1638	1	7.645477407e-05
1639	1	7.643878394e-05
1640	1	7.639563054e-05
1641	1	7.632878317e-05
1642	1	7.63042414e-05
1643	1	7.628402627e-05
1644	1	7.618486919e-05
1645	1	7.613929775e-05
1646	1	7.61005264e-05
1647	1	7.606107213e-05
1648	1	7.603902639e-05
1649	1	7.601783664e-05
1650	1	7.597017471e-05
1651	1	7.592414155e-05
1652	1	7.584968105e-05
1653	1	7.580930134e-05
1654	1	7.576960285e-05
1655	1	7.574827348e-05
1656	1	7.572968887e-05
1657	1	7.567533796e-05
1658	1	7.561883292e-05
1659	1	7.557332915e-05
1660	1	7.555031094e-05
1661	1	7.546321997e-05
1662	1	7.54371156e-05
1663	1	7.541158639e-05
1664	1	7.53904731e-05
1665	1	7.535407211e-05
1666	1	7.534141216e-05
1667	1	7.530319561e-05
1668	1	7.529214023e-05
1669	1	7.528239149e-05
1670	1	7.520410916e-05
1671	1	7.50607306e-05
1672	1	7.502319228e-05
1673	1	7.495411837e-05
1674	1	7.491361158e-05
1675	1	7.490265516e-05
1676	1	7.489189753e-05
1677	1	7.479724456e-05
1678	1	7.475194914e-05
1679	1	7.473929369e-05
1680	1	7.467972201e-05
1681	1	7.464314819e-05
1682	1	7.463305223e-05
1683	1	7.450968847e-05
1684	1	7.448204149e-05
1685	1	7.441877548e-05
1686	1	7.439204166e-05
1687	1	7.434016143e-05
1688	1	7.431614961e-05
1689	1	7.423736371e-05
1690	1	7.419389807e-05
1691	1	7.413223647e-05
1692	1	7.405041941e-05
1693	1	7.403091244e-05
1694	1	7.395370773e-05
1695	1	7.386987439e-05
1696	1	7.378470985e-05
1697	1	7.377326956e-05
1698	1	7.372537669e-05
1699	1	7.364726331e-05
1700	1	7.359965364e-05
1701	1	7.352225837e-05
1702	1	7.339956328e-05
1703	1	7.333334184e-05
1704	1	7.332258596e-05
1705	1	7.325238963e-05
1706	1	7.319942189e-05
1707	1	7.310517548e-05
1708	1	7.307881789e-05
1709	1	7.304721352e-05
1710	1	7.301872344e-05
1711	1	7.30100776e-05
1712	1	7.29346515e-05
1713	1	7.29206468e-05
1714	1	7.287346619e-05
1715	1	7.286431118e-05
1716	1	7.285693086e-05
1717	1	7.280857784e-05
1718	1	7.278072817e-05
1719	1	7.274307492e-05
1720	1	7.271639319e-05
1721	1	7.268873793e-05
1722	1	7.2615991e-05
1723	1	7.257186718e-05
1724	1	7.254259073e-05
1725	1	7.252022846e-05
1726	1	7.240623256e-05
1727	1	7.233620435e-05
1728	1	7.231968154e-05
1729	1	7.226888244e-05
1730	1	7.224323938e-05
1731	1	7.219045086e-05
1732	1	7.216564968e-05
1733	1	7.214414499e-05
1734	1	7.207955842e-05
1735	1	7.204401175e-05
1736	1	7.202302468e-05
1737	1	7.194153042e-05
1738	1	7.192020968e-05
1739	1	7.186780931e-05
1740	1	7.184804281e-05
1741	1	7.181408917e-05
1742	1	7.179387798e-05
1743	1	7.16980982e-05
1744	1	7.164203617e-05
1745	1	7.162934208e-05
1746	1	7.161913799e-05
1747	1	7.156892213e-05
1748	1	7.145270705e-05
1749	1	7.144201385e-05
1750	1	7.143009064e-05
1751	1	7.140941772e-05
1752	1	7.13906121e-05
1753	1	7.135751742e-05
1754	1	7.132139249e-05
1755	1	7.130396423e-05
1756	1	7.129494371e-05
1757	1	7.128179793e-05
1758	1	7.122147715e-05
1759	1	7.121116213e-05
1760	1	7.115082734e-05
1761	1	7.11310527e-05
1762	1	7.10886348e-05
1763	1	7.101059463e-05
1764	1	7.100963919e-05
1765	1	7.094010301e-05
1766	1	7.092709689e-05
1767	1	7.08087675e-05
1768	1	7.079748441e-05
1769	1	7.077429398e-05
1770	1	7.074800083e-05
1771	1	7.070592109e-05
1772	1	7.069334802e-05
1773	1	7.06833748e-05
1774	1	7.06526805e-05
1775	1	7.056727366e-05
1776	1	7.050883003e-05
1777	1	7.050011809e-05
1778	1	7.048968116e-05
1779	1	7.042531628e-05
1780	1	7.03651456e-05
1781	1	7.030971507e-05
1782	1	7.0254399e-05
1783	1	7.024198793e-05
1784	1	7.016685173e-05
1785	1	7.010446999e-05
1786	1	7.009547016e-05
1787	1	7.008632242e-05
1788	1	6.99921658e-05
1789	1	6.994085564e-05
1790	1	6.985138585e-05
1791	1	6.980537602e-05
1792	1	6.974242516e-05
1793	1	6.973065269e-05
1794	1	6.96921661e-05
1795	1	6.968182981e-05
1796	1	6.963290842e-05
1797	1	6.961793538e-05
1798	1	6.954600019e-05
1799	1	6.953698478e-05
1800	1	6.952171446e-05
1801	1	6.949354929e-05
1802	1	6.947571776e-05
1803	1	6.945954896e-05
1804	1	6.941431708e-05
1805	1	6.93894213e-05
1806	1	6.9327362e-05
1807	1	6.930136285e-05
1808	1	6.926410002e-05
1809	1	6.922717859e-05
1810	1	6.921274227e-05
1811	1	6.92043877e-05
1812	1	6.916766671e-05
1813	1	6.91086925e-05
1814	1	6.904475375e-05
1815	1	6.898791513e-05
1816	1	6.89219651e-05
1817	1	6.891137798e-05
1818	1	6.888022601e-05
1819	1	6.887178228e-05
1820	1	6.884297104e-05
1821	1	6.878836698e-05
1822	1	6.8776135e-05
1823	1	6.874929817e-05
1824	1	6.872622031e-05
1825	1	6.87182283e-05
1826	1	6.869327223e-05
1827	1	6.866614331e-05
1828	1	6.865142606e-05
1829	1	6.859395232e-05
1830	1	6.848490572e-05
1831	1	6.846960323e-05
1832	1	6.843760909e-05
1833	1	6.842418567e-05
1834	1	6.833719014e-05
1835	1	6.829222266e-05
1836	1	6.825356983e-05
1837	1	6.821012543e-05
1838	1	6.816759314e-05
1839	1	6.812346186e-05
1840	1	6.81138526e-05
1841	1	6.809699883e-05
1842	1	6.803593054e-05
1843	1	6.801406838e-05
1844	1	6.799139514e-05
1845	1	6.797351582e-05
1846	1	6.79106551e-05
1847	1	6.787661761e-05
1848	1	6.786571762e-05
1849	1	6.782958252e-05
1850	1	6.779604837e-05
1851	1	6.772355941e-05
1852	1	6.766655792e-05
1853	1	6.764245524e-05
1854	1	6.755745527e-05
1855	1	6.753399499e-05
1856	1	6.751462874e-05
1857	1	6.750766896e-05
1858	1	6.748351803e-05
1859	1	6.745527016e-05
1860	1	6.740048289e-05
1861	1	6.739022154e-05
1862	1	6.736611736e-05
1863	1	6.73392816e-05
1864	1	6.731912127e-05
1865	1	6.724293339e-05
1866	1	6.716365912e-05
1867	1	6.712552503e-05
1868	1	6.709343803e-05
1869	1	6.707562533e-05
1870	1	6.70611878e-05
1871	1	6.701593166e-05
1872	1	6.699392933e-05
1873	1	6.6948913e-05
1874	1	6.694383814e-05
1875	1	6.691620926e-05
1876	1	6.690823716e-05
1877	1	6.689333476e-05
1878	1	6.686998945e-05
1879	1	6.684548782e-05
1880	1	6.682928944e-05
1881	1	6.680407154e-05
1882	1	6.675148761e-05
1883	1	6.673375949e-05
1884	1	6.668835191e-05
1885	1	6.66783226e-05
1886	1	6.66390778e-05
1887	1	6.658680782e-05
1888	1	6.652586689e-05
1889	1	6.651062782e-05
1890	1	6.643634633e-05
1891	1	6.641626761e-05
1892	1	6.633360554e-05
1893	1	6.629732496e-05
1894	1	6.626902571e-05
1895	1	6.625976663e-05
1896	1	6.625877353e-05
1897	1	6.6188971e-05
1898	1	6.617600359e-05
1899	1	6.611502598e-05
1900	1	6.609893298e-05
1901	1	6.605956749e-05
1902	1	6.605242264e-05
1903	1	6.603804675e-05
1904	1	6.595419758e-05
1905	1	6.593139105e-05
1906	1	6.59199625e-05
1907	1	6.591061181e-05
1908	1	6.590166624e-05
1909	1	6.588899219e-05
1910	1	6.586273474e-05
1911	1	6.58150892e-05
1912	1	6.57991288e-05
1913	1	6.57764081e-05
1914	1	6.567990542e-05
1915	1	6.562048849e-05
1916	1	6.558479461e-05
1917	1	6.557655028e-05
1918	1	6.55371914e-05
1919	1	6.552908566e-05
1920	1	6.54888085e-05
1921	1	6.547238164e-05
1922	1	6.544787468e-05
1923	1	6.543942494e-05
1924	1	6.543112341e-05
1925	1	6.541443461e-05
1926	1	6.533054925e-05
1927	1	6.531984478e-05
1928	1	6.529473092e-05
1929	1	6.523763372e-05
1930	1	6.519402403e-05
1931	1	6.51860354e-05
1932	1	6.517144232e-05
1933	1	6.516167444e-05
1934	1	6.515115159e-05
1935	1	6.513498791e-05
1936	1	6.511920706e-05
1937	1	6.508539133e-05
1938	1	6.503000267e-05
1939	1	6.49709428e-05
1940	1	6.494837318e-05
1941	1	6.489212405e-05
1942	1	6.486543983e-05
1943	1	6.48127348e-05
1944	1	6.480453866e-05
1945	1	6.47698655e-05
1946	1	6.475285002e-05
1947	1	6.472120543e-05
1948	1	6.4689016e-05
1949	1	6.4611807e-05
1950	1	6.456792457e-05
1951	1	6.455221012e-05
1952	1	6.454288449e-05
1953	1	6.453048901e-05
1954	1	6.451080472e-05
1955	1	6.446440822e-05
1956	1	6.44162858e-05
1957	1	6.437581663e-05
1958	1	6.432770155e-05
1959	1	6.430972725e-05
1960	1	6.427465832e-05
1961	1	6.425878491e-05
1962	1	6.422780992e-05
1963	1	6.418179949e-05
1964	1	6.413030693e-05
1965	1	6.410322052e-05
1966	1	6.407188464e-05
1967	1	6.405035714e-05
1968	1	6.401540716e-05
1969	1	6.400234087e-05
1970	1	6.394253036e-05
1971	1	6.390687046e-05
1972	1	6.389852113e-05
1973	1	6.388590922e-05
1974	1	6.387038922e-05
1975	1	6.382599563e-05
1976	1	6.376741438e-05
1977	1	6.371311643e-05
1978	1	6.369753223e-05
1979	1	6.367746841e-05
1980	1	6.366209863e-05
1981	1	6.361417809e-05
1982	1	6.361340116e-05
1983	1	6.360666631e-05
1984	1	6.35660487e-05
1985	1	6.353710807e-05
1986	1	6.349102381e-05
1987	1	6.346245119e-05
1988	1	6.343958967e-05
1989	1	6.342842665e-05
1990	1	6.333489551e-05
1991	1	6.330754981e-05
1992	1	6.327029359e-05
1993	1	6.325472007e-05
1994	1	6.32450352e-05
1995	1	6.318653669e-05
1996	1	6.314371226e-05
1997	1	6.310097696e-05
1998	1	6.309147936e-05
1999	1	6.307747567e-05
2000	1	6.302270689e-05
2001	1	6.299192942e-05
2002	1	6.295612549e-05
2003	1	6.292391029e-05
2004	1	6.29036551e-05
2005	1	6.286915994e-05
2006	1	6.277913837e-05
2007	1	6.275618718e-05
2008	1	6.270632066e-05
2009	1	6.269499433e-05
2010	1	6.268775683e-05
2011	1	6.267474392e-05
2012	1	6.260555091e-05
2013	1	6.259786145e-05
2014	1	6.25878004e-05
2015	1	6.255310546e-05
2016	1	6.252187565e-05
2017	1	6.247104248e-05
2018	1	6.246331504e-05
2019	1	6.244306701e-05
2020	1	6.239456298e-05
2021	1	6.23537106e-05
2022	1	6.23269093e-05
2023	1	6.225681785e-05
2024	1	6.223351264e-05
2025	1	6.219837431e-05
2026	1	6.218056868e-05
2027	1	6.208450711e-05
2028	1	6.204766232e-05
2029	1	6.199716879e-05
2030	1	6.198523288e-05
2031	1	6.196206538e-05
2032	1	6.194747828e-05
2033	1	6.19335059e-05
2034	1	6.192652507e-05
2035	1	6.191295632e-05
2036	1	6.19028059e-05
2037	1	6.188976751e-05
2038	1	6.185074424e-05
2039	1	6.183722726e-05
2040	1	6.181253283e-05
2041	1	6.178604663e-05
2042	1	6.177234055e-05
2043	1	6.172819947e-05
2044	1	6.17177695e-05
2045	1	6.162075184e-05
2046	1	6.159599226e-05
2047	1	6.156047197e-05
2048	1	6.151570843e-05
2049	1	6.149754725e-05
2050	1	6.149614014e-05
2051	1	6.149059445e-05
2052	1	6.144754938e-05
2053	1	6.142715007e-05
2054	1	6.141925391e-05
2055	1	6.138692163e-05
2056	1	6.131212615e-05
2057	1	6.129516869e-05
2058	1	6.128461099e-05
2059	1	6.124932481e-05
2060	1	6.123925565e-05
2061	1	6.120557075e-05
2062	1	6.119145416e-05
2063	1	6.117310626e-05
2064	1	6.115226109e-05
2065	1	6.112524512e-05
2066	1	6.109579174e-05
2067	1	6.107020854e-05
2068	1	6.104581342e-05
2069	1	6.098795867e-05
2070	1	6.096214631e-05
2071	1	6.093366957e-05
2072	1	6.090318496e-05
2073	1	6.087359472e-05
2074	1	6.081523921e-05
2075	1	6.081145485e-05
2076	1	6.078901249e-05
2077	1	6.077546088e-05
2078	1	6.073806062e-05
2079	1	6.073019794e-05
2080	1	6.071392789e-05
2081	1	6.070660134e-05
2082	1	6.069462155e-05
2083	1	6.067432089e-05
2084	1	6.060587922e-05
2085	1	6.059078823e-05
2086	1	6.057671255e-05
2087	1	6.055165722e-05
2088	1	6.049881081e-05
2089	1	6.045375705e-05
2090	1	6.044119993e-05
2091	1	6.043251162e-05
2092	1	6.042153235e-05
2093	1	6.038472299e-05
2094	1	6.034849328e-05
2095	1	6.033832669e-05
2096	1	6.032711021e-05
2097	1	6.031225792e-05
2098	1	6.02644405e-05
2099	1	6.025614394e-05
2100	1	6.023968733e-05
2101	1	6.0219994e-05
2102	1	6.021226449e-05
2103	1	6.017294876e-05
2104	1	6.012552499e-05
2105	1	6.009130049e-05
2106	1	6.006148359e-05
2107	1	6.001988058e-05
2108	1	6.000365025e-05
2109	1	5.997484614e-05
2110	1	5.99480697e-05
2111	1	5.993659445e-05
2112	1	5.992032138e-05
2113	1	5.989112503e-05
2114	1	5.988205879e-05
2115	1	5.984496078e-05
2116	1	5.982566586e-05
2117	1	5.981043373e-05
2118	1	5.976344456e-05
2119	1	5.97293163e-05
2120	1	5.972283095e-05
2121	1	5.970651756e-05
2122	1	5.966010677e-05
2123	1	5.965063019e-05
2124	1	5.962267336e-05
2125	1	5.961682922e-05
2126	1	5.96042086e-05
2127	1	5.956828578e-05
2128	1	5.956044488e-05
2129	1	5.951552948e-05
2130	1	5.949966297e-05
2131	1	5.948755208e-05
2132	1	5.946573958e-05
2133	1	5.943077376e-05
2134	1	5.93993927e-05
2135	1	5.938110368e-05
2136	1	5.936657348e-05
2137	1	5.935543909e-05
2138	1	5.931733276e-05
2139	1	5.93075089e-05
2140	1	5.92772842e-05
2141	1	5.923835687e-05
2142	1	5.922316256e-05
2143	1	5.921233588e-05
2144	1	5.917379271e-05
2145	1	5.916445595e-05
2146	1	5.915531429e-05
2147	1	5.913146024e-05
2148	1	5.91139462e-05
2149	1	5.907422892e-05
2150	1	5.903205332e-05
2151	1	5.898212005e-05
2152	1	5.895073833e-05
2153	1	5.894466071e-05
2154	1	5.891503838e-05
2155	1	5.890913413e-05
2156	1	5.88353696e-05
2157	1	5.883501944e-05
2158	1	5.881051803e-05
2159	1	5.87702912e-05
2160	1	5.873057419e-05
2161	1	5.868233701e-05
2162	1	5.86534531e-05
2163	1	5.862769104e-05
2164	1	5.862040518e-05
2165	1	5.858439865e-05
2166	1	5.857218654e-05
2167	1	5.854700526e-05
